2016-01-07,3309.66,3309.66,3115.89,3125.0,70569123,(73269277,)
2016-01-08,3194.63,3235.45,3056.88,3186.41,286440822,(21431103,)
2016-01-11,3131.85,3166.22,3016.7,3016.7,271643691,(72613942,)
2016-01-12,3026.16,3047.66,2978.46,3022.86,207659622,(31851155,)
2016-01-13,3041.11,3059.01,2949.29,2949.6,194282106,(68747367,)
2016-01-14,2874.05,3012.29,2867.55,3007.65,212905644,(5637170,)
2016-01-15,2988.05,3001.71,2883.87,2900.97,198721697,(69664874,)
2016-01-18,2847.54,2945.45,2844.7,2913.84,164699694,(17236845,)
2016-01-19,2914.41,3012.07,2906.4,3007.74,205279703,(2229363,)
2016-01-20,2993.01,3016.28,2951.92,2976.69,216505474,(55116086,)
2016-01-21,2934.39,2998.79,2880.08,2880.48,191675668,(73531447,)
2016-01-22,2911.11,2931.36,2851.73,2916.56,159810734,(10028015,)
2016-01-25,2934.08,2955.78,2911.83,2938.51,153039057,(11142100,)
2016-01-26,2907.72,2911.99,2743.84,2749.79,210836054,(74121262,)
2016-01-27,2756.08,2768.77,2638.3,2735.56,215722046,(53739871,)
2016-01-28,2711.16,2740.54,2647.49,2655.66,171120280,(70058087,)
2016-01-29,2652.85,2755.37,2649.79,2737.6,186673106,(3474532,)
2016-02-01,2730.98,2735.26,2655.62,2688.85,156383744,(56557865,)
2016-02-02,2687.98,2755.16,2687.98,2749.57,158078211,(2491508,)
2016-02-03,2719.57,2746.07,2696.88,2739.25,148397217,(38535723,)
2016-02-04,2751.43,2793.3,2751.31,2781.02,170382018,(3212392,)
2016-02-05,2783.08,2790.06,2762.16,2763.49,141186284,(54526272,)
2016-02-15,2684.96,2760.36,2682.09,2746.2,129263932,(51642737,)
2016-02-16,2758.58,2840.62,2758.58,2836.57,195961614,(1115270,)
2016-02-17,2829.76,2868.7,2824.36,2867.34,216909925,(15139734,)
2016-02-18,2881.78,2893.21,2857.7,2862.89,219203873,(43844059,)
2016-02-19,2854.9,2872.72,2840.49,2860.02,163391413,(36241987,)
2016-02-22,2888.6,2933.96,2880.35,2927.18,232176042,(3474520,)
2016-02-23,2925.71,2928.05,2872.28,2903.33,199740663,(53477706,)
2016-02-24,2889.88,2929.87,2872.27,2928.9,213410384,(24445687,)
2016-02-25,2922.24,2922.24,2729.85,2741.25,270284416,(74252315,)
2016-02-26,2760.06,2784.75,2715.87,2767.21,191110472,(28639937,)
2016-02-29,2754.81,2755.89,2638.96,2687.98,207410709,(71958592,)
2016-03-01,2688.38,2747.56,2668.76,2733.17,187207443,(5899305,)
2016-03-02,2733.77,2852.7,2732.54,2849.68,270961783,(1115262,)
2016-03-03,2847.33,2878.45,2840.87,2859.76,287478210,(32834151,)
2016-03-04,2848.54,2880.37,2808.85,2874.15,312495169,(56951072,)
2016-03-07,2886.64,2911.84,2871.35,2897.34,217466836,(7406614,)
2016-03-08,2895.67,2902.62,2802.56,2901.39,233482661,(37683760,)
2016-03-09,2839.41,2863.01,2811.72,2862.56,183355383,(67895422,)
2016-03-10,2847.57,2863.18,2803.48,2804.73,138979461,(66453650,)
